,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position,Last Season,playerStrippedEspn,EspnHeadshot
1532,8475266.0,Tomas Vincour,COL,C,https://assets.nhle.com/mugs/nhl/20142015/COL/8475266.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,81.0,tomasvincour,34.0,1990-11-19,Brno,,CZE,CZE,74.0,204.0,2009,DAL,5,8,129,2014-2015,tomasvincour,
1533,8475186.0,John Moore,BOS,D,https://assets.nhle.com/mugs/nhl/20212022/BOS/8475186.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,2.0,johnmoore,34.0,1990-11-19,Winnetka,IL,USA,USA,75.0,207.0,2009,CBJ,1,21,21,2021-2022,johnmoore,
1534,8475210.0,Anton Rodin,VAN,R,https://assets.nhle.com/mugs/nhl/20162017/VAN/8475210.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,38.0,antonrodin,34.0,1990-11-21,Stockholm,,SWE,SWE,71.0,186.0,2009,VAN,2,23,53,2016-2017,antonrodin,
1535,8477205.0,Andrej Sustr,ANA,D,https://assets.nhle.com/mugs/nhl/20212022/ANA/8477205.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,29.0,andrejsustr,34.0,1990-11-29,Plzen,,CZE,CZE,79.0,217.0,-,-,-,-,-,2021-2022,andrejsustr,
1536,8475193.0,Tomas Tatar,NJD,L,https://assets.nhle.com/mugs/nhl/20242025/NJD/8475193.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,90.0,tomastatar,34.0,1990-12-01,Ilava,,SVK,SVK,70.0,173.0,2009,DET,2,30,60,2024-2025,tomastatar,https://a.espncdn.com/i/headshots/nhl/players/full/5227.png
1537,8475321.0,Phil Varone,PHI,C,https://assets.nhle.com/mugs/nhl/20182019/PHI/8475321.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,44.0,philvarone,34.0,1990-12-04,Vaughan,ON,CAN,CAN,70.0,193.0,2009,S.J,5,26,147,2018-2019,philvarone,
1538,8475219.0,Kristopher Foucault,MIN,L,https://assets.nhle.com/mugs/nhl/20112012/MIN/8475219.png,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,72.0,kristopherfoucault,34.0,1990-12-12,Calgary,AB,CAN,CAN,73.0,188.0,2009,MIN,4,12,103,2011-2012,kristopherfoucault,
1539,8475167.0,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20252026/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,77.0,victorhedman,34.0,1990-12-18,Ornskoldsvik,,SWE,SWE,79.0,244.0,2009,T.B,1,2,2,2025-2026,victorhedman,https://a.espncdn.com/i/headshots/nhl/players/full/5157.png
1540,8475248.0,Alexander Urbom,WSH,D,https://assets.nhle.com/mugs/nhl/20132014/WSH/8475248.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,33.0,alexurbom,34.0,1990-12-20,Stockholm,,SWE,SWE,76.0,215.0,2009,N.J,3,12,73,2013-2014,alexurbom,
1541,8476539.0,Jonathan Marchessault,NSH,R,https://assets.nhle.com/mugs/nhl/20252026/NSH/8476539.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,81.0,jonathanmarchessault,34.0,1990-12-27,Cap-Rouge,QC,CAN,CAN,69.0,183.0,-,-,-,-,-,2025-2026,jonathanmarchessault,https://a.espncdn.com/i/headshots/nhl/players/full/2967072.png
1542,8475198.0,Joonas Nattinen,MTL,C,https://assets.nhle.com/mugs/nhl/20132014/MTL/8475198.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,28.0,joonasnattinen,34.0,1991-01-03,Jamsa,,FIN,FIN,75.0,192.0,2009,MTL,3,4,65,2013-2014,joonasnattinen,
1543,8475243.0,Ryan Bourque,NYR,C,https://assets.nhle.com/mugs/nhl/20142015/NYR/8475243.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,,ryanbourque,34.0,1991-01-03,Boxford,MA,USA,USA,69.0,188.0,2009,NYR,3,19,80,2014-2015,ryanbourque,
1544,8475153.0,Dylan Olsen,FLA,D,https://assets.nhle.com/mugs/nhl/20152016/FLA/8475153.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,4.0,dylanolsen,34.0,1991-01-03,Salt Lake City,UT,USA,CAN,74.0,223.0,2009,CHI,1,28,28,2015-2016,dylanolsen,
1545,8475176.0,Ryan Ellis,PHI,D,https://assets.nhle.com/mugs/nhl/20212022/PHI/8475176.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,94.0,ryanellis,34.0,1991-01-03,Hamilton,ON,CAN,CAN,70.0,180.0,2009,NSH,1,11,11,2021-2022,ryanellis,
1546,8475461.0,Andrew Agozzino,UTA,L,https://assets.nhle.com/mugs/nhl/20252026/UTA/8475461.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,36.0,andrewagozzino,34.0,1991-01-03,Kleinburg,ON,CAN,CAN,70.0,187.0,-,-,-,-,-,2025-2026,andrewagozzino,
1547,8475996.0,Brendan Shinnimin,ARI,C,https://assets.nhle.com/mugs/nhl/20142015/ARI/8475996.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,39.0,brendanshinnimin,34.0,1991-01-07,Winnipeg,MB,CAN,CAN,70.0,185.0,-,-,-,-,-,2014-2015,brendanshinnimin,
1548,8477814.0,Kevin Czuczman,PIT,D,https://assets.nhle.com/mugs/nhl/20202021/PIT/8477814.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,42.0,kevinczuczman,34.0,1991-01-09,Port Elgin,ON,CAN,CAN,75.0,195.0,-,-,-,-,-,2020-2021,kevinczuczman,
1549,8475160.0,Kyle Clifford,TOR,L,https://assets.nhle.com/mugs/nhl/20222023/TOR/8475160.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,43.0,kyleclifford,34.0,1991-01-13,Ayr,ON,CAN,CAN,74.0,217.0,2009,L.A,2,5,35,2022-2023,kyleclifford,
1550,8475180.0,Peter Holland,NYR,C,https://assets.nhle.com/mugs/nhl/20172018/NYR/8475180.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,,peterholland,34.0,1991-01-14,Toronto,ON,CAN,CAN,74.0,193.0,2009,ANA,1,15,15,2017-2018,peterholland,
1551,8475168.0,Matt Duchene,DAL,C,https://assets.nhle.com/mugs/nhl/20252026/DAL/8475168.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,95.0,mattduchene,34.0,1991-01-16,Haliburton,ON,CAN,CAN,71.0,195.0,2009,COL,1,3,3,2025-2026,mattduchene,https://a.espncdn.com/i/headshots/nhl/players/full/5161.png
1552,8477846.0,Ryan Carpenter,SJS,C,https://assets.nhle.com/mugs/nhl/20232024/SJS/8477846.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,22.0,ryancarpenter,34.0,1991-01-18,Oviedo,FL,USA,USA,73.0,198.0,-,-,-,-,-,2023-2024,ryancarpenter,
1553,8475188.0,Brayden McNabb,VGK,D,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475188.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,3.0,braydenmcnabb,34.0,1991-01-21,Davidson,SK,CAN,CAN,76.0,215.0,2009,BUF,3,5,66,2025-2026,braydenmcnabb,https://a.espncdn.com/i/headshots/nhl/players/full/5202.png
1554,8475178.0,Zack Kassian,ARI,R,https://assets.nhle.com/mugs/nhl/20222023/ARI/8475178.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,44.0,zackkassian,34.0,1991-01-24,Windsor,ON,CAN,CAN,75.0,211.0,2009,BUF,1,13,13,2022-2023,zackkassian,
1555,8475174.0,Jared Cowen,OTT,D,https://assets.nhle.com/mugs/nhl/20152016/OTT/8475174.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,29.0,jaredcowen,34.0,1991-01-25,Saskatoon,SK,CAN,CAN,77.0,238.0,2009,OTT,1,9,9,2015-2016,jaredcowen,
1556,8475183.0,Louis Leblanc,MTL,C,https://assets.nhle.com/mugs/nhl/20132014/MTL/8475183.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,47.0,louisleblanc,34.0,1991-01-26,Pointe-Claire,QC,CAN,CAN,72.0,188.0,2009,MTL,1,18,18,2013-2014,louisleblanc,
1557,8475841.0,Tim Heed,SJS,D,https://assets.nhle.com/mugs/nhl/20192020/SJS/8475841.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,72.0,timheed,34.0,1991-01-27,Gothenburg,,SWE,SWE,72.0,180.0,2010,ANA,5,12,132,2019-2020,timheed,
1558,8475159.0,Carl Klingberg,WPG,L,https://assets.nhle.com/mugs/nhl/20142015/WPG/8475159.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,,carlklingberg,34.0,1991-01-28,Gothenburg,,SWE,SWE,75.0,188.0,2009,ATL,2,4,34,2014-2015,carlklingberg,
1559,8475213.0,Drew Shore,CAR,C,https://assets.nhle.com/mugs/nhl/20202021/CAR/8475213.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,29.0,drewshore,34.0,1991-01-29,Denver,CO,USA,USA,75.0,209.0,2009,FLA,2,14,44,2020-2021,drewshore,
1560,8475836.0,Alex Friesen,VAN,C,https://assets.nhle.com/mugs/nhl/20152016/VAN/8475836.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,53.0,alexfriesen,34.0,1991-01-30,St. Catharines,ON,CAN,CAN,69.0,186.0,2010,VAN,6,22,172,2015-2016,alexfriesen,
1561,8475206.0,Stefan Elliott,OTT,D,https://assets.nhle.com/mugs/nhl/20182019/OTT/8475206.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,29.0,stefanelliott,34.0,1991-01-30,Vancouver,BC,CAN,CAN,73.0,190.0,2009,COL,2,19,49,2018-2019,stefanelliott,
1562,8475151.0,Kyle Palmieri,NYI,C,https://assets.nhle.com/mugs/nhl/20252026/NYI/8475151.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,21.0,kylepalmieri,34.0,1991-02-01,Smithtown,NY,USA,USA,71.0,198.0,2009,ANA,1,26,26,2025-2026,kylepalmieri,https://a.espncdn.com/i/headshots/nhl/players/full/5517.png
1563,8475161.0,Chris Brown,WSH,R,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475161.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,,chrisbrown,34.0,1991-02-03,Flower Mound,TX,USA,USA,74.0,188.0,2009,PHX,2,6,36,2015-2016,chrisbrown,
1564,8475829.0,John Ramage,CBJ,D,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8475829.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,,johnramage,34.0,1991-02-07,Mississauga,ON,CAN,CAN,72.0,188.0,2010,CGY,4,13,103,2015-2016,johnramage,
1565,8475209.0,Richard Panik,NYI,R,https://assets.nhle.com/mugs/nhl/20212022/NYI/8475209.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,16.0,richardpanik,34.0,1991-02-07,Martin,,SVK,SVK,73.0,203.0,2009,T.B,2,22,52,2021-2022,richardpanik,
1566,8475158.0,Ryan O'Reilly,NSH,C,https://assets.nhle.com/mugs/nhl/20252026/NSH/8475158.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,90.0,ryanoreilly,34.0,1991-02-07,Clinton,ON,CAN,CAN,73.0,207.0,2009,COL,2,3,33,2025-2026,ryanoreilly,https://a.espncdn.com/i/headshots/nhl/players/full/5208.png
1567,8477850.0,Christian Folin,MTL,D,https://assets.nhle.com/mugs/nhl/20192020/MTL/8477850.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,32.0,christianfolin,34.0,1991-02-09,Gothenburg,,SWE,SWE,75.0,204.0,-,-,-,-,-,2019-2020,christianfolin,
1568,8475309.0,Jerry D'Amigo,BUF,R,https://assets.nhle.com/mugs/nhl/20142015/BUF/8475309.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,49.0,jerrydamigo,34.0,1991-02-19,Binghamton,NY,USA,USA,71.0,200.0,2009,TOR,6,7,158,2014-2015,jerrydamigo,
1569,8475190.0,Jamie Devane,TOR,L,https://assets.nhle.com/mugs/nhl/20132014/TOR/8475190.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,45.0,jamiedevane,34.0,1991-02-20,Mississauga,ON,CAN,CAN,77.0,232.0,2009,TOR,3,7,68,2013-2014,jamiedevane,
1570,8475173.0,Scott Glennie,DAL,R,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475173.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,15.0,scottglennie,34.0,1991-02-22,Oakville,ON,CAN,CAN,73.0,200.0,2009,DAL,1,8,8,2011-2012,scottglennie,
1571,8475250.0,Andrej Nestrasil,CAR,C,https://assets.nhle.com/mugs/nhl/20162017/CAR/8475250.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,15.0,andrejnestrasil,34.0,1991-02-22,Prague,,CZE,CZE,75.0,200.0,2009,DET,3,14,75,2016-2017,andrejnestrasil,
1572,8475310.0,Curtis McKenzie,DAL,L,https://assets.nhle.com/mugs/nhl/20172018/DAL/8475310.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,81.0,curtismckenzie,34.0,1991-02-22,Golden,BC,CAN,CAN,74.0,205.0,2009,DAL,6,8,159,2017-2018,curtismckenzie,
1573,8475235.0,Nicolas Deslauriers,PHI,L,https://assets.nhle.com/mugs/nhl/20252026/PHI/8475235.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,44.0,nicolasdeslauriers,34.0,1991-02-22,LaSalle,QC,CAN,CAN,73.0,220.0,2009,L.A,3,23,84,2025-2026,nicolasdeslauriers,https://a.espncdn.com/i/headshots/nhl/players/full/5193.png
1574,8475148.0,Tim Erixon,TOR,D,https://assets.nhle.com/mugs/nhl/20142015/TOR/8475148.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,44.0,timerixon,34.0,1991-02-24,Port Chester,NY,USA,SWE,74.0,200.0,2009,CGY,1,23,23,2014-2015,timerixon,
1575,8475332.0,Adam Almquist,DET,D,https://assets.nhle.com/mugs/nhl/20132014/DET/8475332.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,53.0,adamalmquist,34.0,1991-02-27,Jönköping,,SWE,SWE,71.0,174.0,2009,DET,7,29,210,2013-2014,adamalmquist,
1576,8475231.0,Casey Cizikas,NYI,C,https://assets.nhle.com/mugs/nhl/20252026/NYI/8475231.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,53.0,caseycizikas,34.0,1991-02-27,Toronto,ON,CAN,CAN,71.0,190.0,2009,NYI,4,1,92,2025-2026,caseycizikas,https://a.espncdn.com/i/headshots/nhl/players/full/5262.png
1577,8477589.0,Ronalds Kenins,VAN,L,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477589.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,41.0,ronaldskenins,34.0,1991-02-28,Riga,,LVA,LVA,72.0,201.0,-,-,-,-,-,2015-2016,ronaldskenins,
1578,8475185.0,Jacob Josefson,BUF,C,https://assets.nhle.com/mugs/nhl/20172018/BUF/8475185.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,10.0,jakejosefson,34.0,1991-03-02,Stockholm,,SWE,SWE,72.0,196.0,2009,N.J,1,20,20,2017-2018,jacobjosefson,
1579,8476522.0,Adam Payerl,PIT,C,https://assets.nhle.com/mugs/nhl/20132014/PIT/8476522.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,45.0,adampayerl,34.0,1991-03-04,Kitchener,ON,CAN,CAN,75.0,218.0,-,-,-,-,-,2013-2014,adampayerl,
1580,8477865.0,Jake Chelios,DET,D,https://assets.nhle.com/mugs/nhl/20182019/DET/8477865.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,84.0,jakechelios,34.0,1991-03-08,Bloomfield Hills,MI,USA,USA,74.0,185.0,-,-,-,-,-,2018-2019,jakechelios,
1581,8475278.0,Byron Froese,VGK,C,https://assets.nhle.com/mugs/nhl/20232024/VGK/8475278.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,51.0,byronfroese,34.0,1991-03-12,Winkler,MB,CAN,CAN,73.0,202.0,2009,CHI,4,28,119,2023-2024,byronfroese,
1582,8475253.0,Garrett Wilson,PIT,L,https://assets.nhle.com/mugs/nhl/20182019/PIT/8475253.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,87.0,garrettwilson,34.0,1991-03-16,Barrie,ON,CAN,CAN,74.0,218.0,2009,FLA,4,16,107,2018-2019,garrettwilson,
1583,8478566.0,Sergey Kalinin,NJD,C,https://assets.nhle.com/mugs/nhl/20162017/NJD/8478566.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,51.0,sergeykalinin,34.0,1991-03-17,Omsk,,RUS,RUS,75.0,200.0,-,-,-,-,-,2016-2017,sergeykalinin,
1584,8475181.0,Nick Leddy,SJS,D,https://assets.nhle.com/mugs/nhl/20252026/SJS/8475181.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,4.0,nickleddy,34.0,1991-03-20,Eden Prairie,MN,USA,USA,72.0,205.0,2009,MIN,1,16,16,2025-2026,nickleddy,https://a.espncdn.com/i/headshots/nhl/players/full/5447.png
1585,8475275.0,Patrick Wey,WSH,D,https://assets.nhle.com/mugs/nhl/20132014/WSH/8475275.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,56.0,patwey,34.0,1991-03-21,Pittsburgh,PA,USA,USA,74.0,200.0,2009,WSH,4,24,115,2013-2014,patwey,
1586,8475287.0,Erik Haula,NSH,L,https://assets.nhle.com/mugs/nhl/20252026/NSH/8475287.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,56.0,erikhaula,34.0,1991-03-23,Pori,,FIN,FIN,71.0,191.0,2009,MIN,7,1,182,2025-2026,erikhaula,https://a.espncdn.com/i/headshots/nhl/players/full/2593311.png
1587,8476292.0,Ondrej Palat,NJD,L,https://assets.nhle.com/mugs/nhl/20252026/NJD/8476292.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,18.0,ondrejpalat,34.0,1991-03-28,Frydek-Mistek,,CZE,CZE,72.0,194.0,2011,T.B,7,27,208,2025-2026,ondrejpalat,https://a.espncdn.com/i/headshots/nhl/players/full/2590389.png
1588,8475154.0,Carter Ashton,TOR,R,https://assets.nhle.com/mugs/nhl/20142015/TOR/8475154.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,37.0,carterashton,34.0,1991-04-01,Winnipeg,MB,CAN,CAN,75.0,215.0,2009,T.B,1,29,29,2014-2015,carterashton,
1589,8475191.0,Reilly Smith,VGK,R,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475191.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,19.0,reillysmith,34.0,1991-04-01,Toronto,ON,CAN,CAN,73.0,185.0,2009,DAL,3,8,69,2025-2026,reillysmith,https://a.espncdn.com/i/headshots/nhl/players/full/2500990.png
1590,8475204.0,Brandon Pirri,CHI,C,https://assets.nhle.com/mugs/nhl/20202021/CHI/8475204.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,73.0,brandonpirri,34.0,1991-04-10,Toronto,ON,CAN,CAN,72.0,180.0,2009,CHI,2,29,59,2020-2021,brandonpirri,
1591,8475175.0,Magnus Paajarvi,OTT,L,https://assets.nhle.com/mugs/nhl/20182019/OTT/8475175.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,56.0,magnuspaajarvi,34.0,1991-04-12,Norrkoping,,SWE,SWE,75.0,206.0,2009,EDM,1,10,10,2018-2019,magnuspaajarvi,
1592,8476792.0,Torey Krug,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8476792.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,47.0,toreykrug,34.0,1991-04-12,Livonia,MI,USA,USA,69.0,194.0,-,-,-,-,-,2023-2024,toreykrug,
1593,8475214.0,Jeremy Morin,CBJ,L,https://assets.nhle.com/mugs/nhl/20142015/CBJ/8475214.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,33.0,jeremymorin,34.0,1991-04-16,Auburn,NY,USA,USA,73.0,195.0,2009,ATL,2,15,45,2014-2015,jeremymorin,
1594,8475203.0,Jesse Blacker,ANA,D,https://assets.nhle.com/mugs/nhl/20142015/ANA/8475203.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,77.0,jesseblacker,34.0,1991-04-19,Toronto,ON,CAN,CAN,73.0,190.0,2009,TOR,2,28,58,2014-2015,jesseblacker,
1595,8475165.0,Anton Lander,EDM,C,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475165.png,https://assets.nhle.com/logos/nhl/svg/EDM_20112012-20162017_light.svg,51.0,antonlander,34.0,1991-04-24,Sundsvall,,SWE,SWE,72.0,184.0,2009,EDM,2,10,40,2016-2017,antonlander,
1596,8475184.0,Chris Kreider,ANA,L,https://assets.nhle.com/mugs/nhl/20252026/ANA/8475184.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,20.0,chriskreider,34.0,1991-04-30,Boxford,MA,USA,USA,75.0,230.0,2009,NYR,1,19,19,2025-2026,chriskreider,https://a.espncdn.com/i/headshots/nhl/players/full/5833.png
1597,8475199.0,Eric Gelinas,COL,D,https://assets.nhle.com/mugs/nhl/20162017/COL/8475199.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,23.0,ericgelinas,34.0,1991-05-08,Vanier,ON,CAN,CAN,76.0,215.0,2009,N.J,2,24,54,2016-2017,ericgelinas,
1598,8475177.0,Calvin de Haan,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475177.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,44.0,calvindehaan,34.0,1991-05-09,Carp,ON,CAN,CAN,73.0,195.0,2009,NYI,1,12,12,2024-2025,calvindehaan,https://a.espncdn.com/i/headshots/nhl/players/full/5266.png
1599,8475279.0,Ben Chiarot,DET,D,https://assets.nhle.com/mugs/nhl/20252026/DET/8475279.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,8.0,benchiarot,34.0,1991-05-09,Hamilton,ON,CAN,CAN,75.0,232.0,2009,ATL,4,29,120,2025-2026,benchiarot,https://a.espncdn.com/i/headshots/nhl/players/full/5246.png
1600,8480143.0,Jakub Jerabek,STL,D,https://assets.nhle.com/mugs/nhl/20182019/STL/8480143.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,28.0,jakubjerabek,34.0,1991-05-12,Pilsen,,CZE,CZE,71.0,199.0,-,-,-,-,-,2018-2019,jakubjerabek,
1601,8475192.0,Taylor Beck,NYR,L,https://assets.nhle.com/mugs/nhl/20162017/NYR/8475192.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,28.0,taylorbeck,34.0,1991-05-13,St. Catharines,ON,CAN,CAN,74.0,203.0,2009,NSH,3,9,70,2016-2017,taylorbeck,
1602,8475224.0,Jordan Szwarz,OTT,C,https://assets.nhle.com/mugs/nhl/20192020/OTT/8475224.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,27.0,jordanszwarz,34.0,1991-05-14,Burlington,ON,CAN,CAN,71.0,192.0,2009,PHX,4,6,97,2019-2020,jordanszwarz,
1603,8476765.0,Mike Halmo,NYI,L,https://assets.nhle.com/mugs/nhl/20132014/NYI/8476765.png,https://assets.nhle.com/logos/nhl/svg/NYI_20102011-20162017_light.svg,49.0,michaelhalmo,34.0,1991-05-15,Waterloo,ON,CAN,CAN,70.0,188.0,-,-,-,-,-,2013-2014,mikehalmo,
1604,8476404.0,Andy Andreoff,NYI,C,https://assets.nhle.com/mugs/nhl/20222023/NYI/8476404.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,18.0,andyandreoff,34.0,1991-05-17,Pickering,ON,CAN,CAN,73.0,208.0,2011,L.A,3,19,80,2022-2023,andyandreoff,
1605,8475264.0,Roman Horak,EDM,C,https://assets.nhle.com/mugs/nhl/20132014/EDM/8475264.png,https://assets.nhle.com/logos/nhl/svg/EDM_20112012-20162017_light.svg,,romanhorak,34.0,1991-05-21,Ceské Budejovice,,CZE,CZE,72.0,188.0,2009,NYR,5,6,127,2013-2014,romanhorak,
1606,8477300.0,Viktor Svedberg,CHI,D,https://assets.nhle.com/mugs/nhl/20152016/CHI/8477300.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,43.0,viktorsvedberg,34.0,1991-05-24,Gothenburg,,SWE,SWE,80.0,238.0,-,-,-,-,-,2015-2016,viktorsvedberg,
1607,8475236.0,Cody Eakin,BUF,C,https://assets.nhle.com/mugs/nhl/20212022/BUF/8475236.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,20.0,codyeakin,34.0,1991-05-24,Winnipeg,MB,CAN,CAN,72.0,196.0,2009,WSH,3,24,85,2021-2022,codyeakin,
1608,8475247.0,Michael Latta,WSH,C,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475247.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,,michaellatta,34.0,1991-05-25,Kitchener,ON,CAN,CAN,72.0,188.0,2009,NSH,3,11,72,2015-2016,michaellatta,
1609,8475780.0,Chris Wagner,COL,R,https://assets.nhle.com/mugs/nhl/20242025/COL/8475780.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,14.0,chriswagner,34.0,1991-05-27,Walpole,MA,USA,USA,72.0,192.0,2010,ANA,5,2,122,2024-2025,chriswagner,https://a.espncdn.com/i/headshots/nhl/players/full/2590833.png
1610,8475222.0,Sami Vatanen,DAL,D,https://assets.nhle.com/mugs/nhl/20202021/DAL/8475222.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,45.0,samivatanen,34.0,1991-06-03,Jyväskylä,,FIN,FIN,70.0,185.0,2009,ANA,4,15,106,2020-2021,samivatanen,
1611,8475328.0,Ben Sexton,OTT,C,https://assets.nhle.com/mugs/nhl/20172018/OTT/8475328.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,,bensexton,34.0,1991-06-06,Ottawa,ON,CAN,CAN,71.0,196.0,2009,BOS,7,25,206,2017-2018,bensexton,
1612,8477810.0,Joel Hanley,CGY,D,https://assets.nhle.com/mugs/nhl/20252026/CGY/8477810.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,44.0,joelhanley,34.0,1991-06-08,Keswick,ON,CAN,CAN,71.0,190.0,-,-,-,-,-,2025-2026,joelhanley,https://a.espncdn.com/i/headshots/nhl/players/full/3149612.png
1613,8475292.0,Tyler Randell,BOS,R,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475292.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,64.0,tylerrandell,34.0,1991-06-15,Scarborough,ON,CAN,CAN,73.0,198.0,2009,BOS,6,25,176,2015-2016,tylerrandell,
